association,word,model,delta_all_names,delta_survey_poles,delta_bootstrapped,sd_bootstrapped
feminine,sakka,2,0.02881676,0.029138416,0.029389264,0.03564948380696876
feminine,sakka,3,0.07530546,0.04927951,0.03191457,0.04869516867688766
feminine,sakka,4,0.084747225,0.059498847,0.03637752,0.05316925869899363
feminine,sakka,5,0.05649534,0.070481956,0.04263704,0.05660986681781648
feminine,sakka,6,0.034977436,0.054765165,0.032399513,0.04869932352845583
feminine,sakka,7,0.027386129,0.05051428,0.025856104,0.049977274662589104
feminine,sakka,8,0.017281592,0.03196937,0.012360033,0.047696868303278864
feminine,sakka,9,0.03613305,0.032885134,0.011622958,0.05502493459408104
feminine,sakka,10,0.0020273328,0.032603562,0.0032590413,0.05305685895681439
feminine,sakka,11,-0.008009493,0.021312416,0.002482219,0.03215472747631657
feminine,gekyaycom,0,0.017743647,-0.019620001,0.02092121,0.08224701038194947
feminine,gekyaycom,1,-0.04985705,-0.014429122,0.017673343,0.048014082611689546
feminine,gekyaycom,2,-0.00071007013,0.013844192,0.02877885,0.03350677035090356
feminine,gekyaycom,3,0.05231008,0.02609852,0.032542143,0.02444318464965797
feminine,gekyaycom,4,0.06879616,0.035873204,0.03257894,0.02995130249420331
feminine,gekyaycom,5,0.071442544,0.058189273,0.04299811,0.03995059870586395
feminine,gekyaycom,6,0.049946845,0.05583459,0.035261534,0.033525478150130975
feminine,gekyaycom,7,0.03546357,0.046515644,0.029575685,0.03580105720055716
feminine,gekyaycom,8,0.031463146,0.029763281,0.020832952,0.03488504254217494
feminine,gekyaycom,9,0.04512453,0.027846038,0.016375376,0.04336610534558558
feminine,gekyaycom,10,0.015644014,0.026355207,0.008655806,0.03769332307299583
feminine,gekyaycom,11,-0.00015735626,0.015039921,0.0058914023,0.023431409600808917
feminine,bijvedinge,0,0.051088095,0.019754797,0.015932743,0.0629492461322532
feminine,bijvedinge,1,0.028080583,0.0084121525,-0.0011703802,0.04853180618544669
feminine,bijvedinge,2,0.02714184,0.020523489,0.010741394,0.029088443160708483
feminine,bijvedinge,3,0.051077604,0.031321615,0.014633267,0.03993545332805464
feminine,bijvedinge,4,0.039334685,0.02392745,0.009477071,0.03889855162882874
feminine,bijvedinge,5,0.03624761,0.034422636,0.020924438,0.048221025477970525
feminine,bijvedinge,6,0.026229441,0.023232043,0.02273362,0.0487281658301179
feminine,bijvedinge,7,0.025604248,0.02801913,0.02132713,0.04365531550709748
feminine,bijvedinge,8,0.03682828,0.019329846,0.014217541,0.045433048917704506
feminine,bijvedinge,9,0.048977137,0.024779499,0.011981284,0.05684579693266011
feminine,bijvedinge,10,0.017337143,0.024665296,0.0020430218,0.047564891010537444
feminine,bijvedinge,11,-0.005992949,0.013905585,0.00042557478,0.028231479410666005
feminine,danden,0,0.010134518,-0.012949318,0.0027154284,0.05521457920004339
feminine,danden,1,-0.019314349,-0.018310875,0.009093826,0.04166236249229751
feminine,danden,2,0.034673452,-0.0085378885,0.021590924,0.03692500845276898
feminine,danden,3,0.066266924,0.016894817,0.031551816,0.03615242032981193
